0	1
4.11948611512492e-08	1
8.23897223024985e-08	1
1.23584583453748e-07	1
1.64779444604997e-07	1
2.05974305756246e-07	1
2.47169166907495e-07	1
2.88364028058745e-07	1
3.29558889209994e-07	1
3.70753750361243e-07	1
4.11948611512492e-07	0
4.53143472663742e-07	0
4.94338333814991e-07	0
5.3553319496624e-07	0
5.76728056117489e-07	0
6.17922917268739e-07	0
6.59117778419988e-07	0
7.00312639571237e-07	0
7.41507500722486e-07	0
7.82702361873736e-07	0
8.23897223024985e-07	0
8.65092084176234e-07	0
9.06286945327483e-07	0
9.47481806478733e-07	0
9.88676667629982e-07	0
1.02987152878123e-06	0
1.07106638993248e-06	0
1.11226125108373e-06	0
1.15345611223498e-06	0
1.19465097338623e-06	0
1.23584583453748e-06	1
1.27704069568873e-06	1
1.31823555683998e-06	1
1.35943041799122e-06	1
1.40062527914247e-06	1
1.44182014029372e-06	1
1.48301500144497e-06	1
1.52420986259622e-06	1
1.56540472374747e-06	1
1.60659958489872e-06	1
1.64779444604997e-06	0
1.68898930720122e-06	0
1.73018416835247e-06	0
1.77137902950372e-06	0
1.81257389065497e-06	0
1.85376875180622e-06	0
1.89496361295747e-06	0
1.93615847410871e-06	0
1.97735333525996e-06	0
2.01854819641121e-06	0
2.05974305756246e-06	1
2.10093791871371e-06	1
2.14213277986496e-06	1
2.18332764101621e-06	1
2.22452250216746e-06	1
2.26571736331871e-06	1
2.30691222446996e-06	1
2.34810708562121e-06	1
2.38930194677246e-06	1
2.4304968079237e-06	1
2.47169166907495e-06	0
2.5128865302262e-06	0
2.55408139137745e-06	0
2.5952762525287e-06	0
2.63647111367995e-06	0
2.6776659748312e-06	0
2.71886083598245e-06	0
2.7600556971337e-06	0
2.80125055828495e-06	0
2.8424454194362e-06	0
2.88364028058745e-06	1
2.9248351417387e-06	1
2.96603000288995e-06	1
3.00722486404119e-06	1
3.04841972519244e-06	1
3.08961458634369e-06	1
3.13080944749494e-06	1
3.17200430864619e-06	1
3.21319916979744e-06	1
3.25439403094869e-06	1
3.29558889209994e-06	1
3.33678375325119e-06	1
3.37797861440244e-06	1
3.41917347555369e-06	1
3.46036833670494e-06	1
3.50156319785619e-06	1
3.54275805900743e-06	1
3.58395292015868e-06	1
3.62514778130993e-06	1
3.66634264246118e-06	1
3.70753750361243e-06	0
3.74873236476368e-06	0
3.78992722591493e-06	0
3.83112208706618e-06	0
3.87231694821743e-06	0
3.91351180936868e-06	0
3.95470667051993e-06	0
3.99590153167118e-06	0
4.03709639282243e-06	0
4.07829125397368e-06	0
4.11948611512492e-06	1
4.16068097627617e-06	1
4.20187583742742e-06	1
4.24307069857867e-06	1
4.28426555972992e-06	1
4.32546042088117e-06	1
4.36665528203242e-06	1
4.40785014318367e-06	1
4.44904500433492e-06	1
4.49023986548617e-06	1
4.53143472663742e-06	0
4.57262958778867e-06	0
4.61382444893991e-06	0
4.65501931009116e-06	0
4.69621417124241e-06	0
4.73740903239366e-06	0
4.77860389354491e-06	0
4.81979875469616e-06	0
4.86099361584741e-06	0
4.90218847699866e-06	0
4.94338333814991e-06	0
4.98457819930116e-06	0
5.02577306045241e-06	0
5.06696792160366e-06	0
5.10816278275491e-06	0
5.14935764390615e-06	0
5.1905525050574e-06	0
5.23174736620865e-06	0
5.2729422273599e-06	0
5.31413708851115e-06	0
5.3553319496624e-06	1
5.39652681081365e-06	1
5.4377216719649e-06	1
5.47891653311615e-06	1
5.5201113942674e-06	1
5.56130625541865e-06	1
5.6025011165699e-06	1
5.64369597772115e-06	1
5.6848908388724e-06	1
5.72608570002364e-06	1
5.76728056117489e-06	1
5.80847542232614e-06	1
5.84967028347739e-06	1
5.89086514462864e-06	1
5.93206000577989e-06	1
5.97325486693114e-06	1
6.01444972808239e-06	1
6.05564458923364e-06	1
6.09683945038489e-06	1
6.13803431153614e-06	1
6.17922917268739e-06	0
6.22042403383864e-06	0
6.26161889498988e-06	0
6.30281375614113e-06	0
6.34400861729238e-06	0
6.38520347844363e-06	0
6.42639833959488e-06	0
6.46759320074613e-06	0
6.50878806189738e-06	0
6.54998292304863e-06	0
6.59117778419988e-06	0
6.63237264535113e-06	0
6.67356750650238e-06	0
6.71476236765363e-06	0
6.75595722880488e-06	0
6.79715208995612e-06	0
6.83834695110737e-06	0
6.87954181225862e-06	0
6.92073667340987e-06	0
6.96193153456112e-06	0
7.00312639571237e-06	1
7.04432125686362e-06	1
7.08551611801487e-06	1
7.12671097916612e-06	1
7.16790584031737e-06	1
7.20910070146862e-06	1
7.25029556261987e-06	1
7.29149042377112e-06	1
7.33268528492236e-06	1
7.37388014607361e-06	1
7.41507500722486e-06	1
7.45626986837611e-06	1
7.49746472952736e-06	1
7.53865959067861e-06	1
7.57985445182986e-06	1
7.62104931298111e-06	1
7.66224417413236e-06	1
7.70343903528361e-06	1
7.74463389643486e-06	1
7.78582875758611e-06	1
7.82702361873736e-06	0
7.86821847988861e-06	0
7.90941334103986e-06	0
7.9506082021911e-06	0
7.99180306334235e-06	0
8.0329979244936e-06	0
8.07419278564485e-06	0
8.1153876467961e-06	0
8.15658250794735e-06	0
8.1977773690986e-06	0
8.23897223024985e-06	0
8.2801670914011e-06	0
8.32136195255235e-06	0
8.3625568137036e-06	0
8.40375167485485e-06	0
8.44494653600609e-06	0
8.48614139715734e-06	0
8.52733625830859e-06	0
8.56853111945984e-06	0
8.60972598061109e-06	0
8.65092084176234e-06	1
8.69211570291359e-06	1
8.73331056406484e-06	1
8.77450542521609e-06	1
8.81570028636734e-06	1
8.85689514751859e-06	1
8.89809000866984e-06	1
8.93928486982109e-06	1
8.98047973097233e-06	1
9.02167459212358e-06	1
9.06286945327483e-06	0
9.10406431442608e-06	0
9.14525917557733e-06	0
9.18645403672858e-06	0
9.22764889787983e-06	0
9.26884375903108e-06	0
9.31003862018233e-06	0
9.35123348133358e-06	0
9.39242834248483e-06	0
9.43362320363608e-06	0
9.47481806478732e-06	1
9.51601292593858e-06	1
9.55720778708982e-06	1
9.59840264824107e-06	1
9.63959750939232e-06	1
9.68079237054357e-06	1
9.72198723169482e-06	1
9.76318209284607e-06	1
9.80437695399732e-06	1
9.84557181514857e-06	1
9.88676667629982e-06	1
9.92796153745107e-06	1
9.96915639860232e-06	1
1.00103512597536e-05	1
1.00515461209048e-05	1
