TIME,CH1
-1.49E-04,0.004
-1.49E-04,0.004
-1.49E-04,0
-1.49E-04,0
-1.49E-04,0.004
-1.49E-04,0
-1.49E-04,0
-1.49E-04,0
-1.49E-04,0.004
-1.49E-04,0.004
-1.49E-04,0.008
-1.49E-04,0
-1.49E-04,0
-1.49E-04,0.004
-1.49E-04,0.008
-1.49E-04,0.004
-1.49E-04,0
-1.49E-04,0.004
-1.49E-04,0
-1.48E-04,0.004
-1.48E-04,0.008
-1.48E-04,0.004
-1.48E-04,0
-1.48E-04,0.004
-1.48E-04,0.004
-1.48E-04,0.004
-1.48E-04,0
-1.48E-04,0.004
-1.48E-04,0
-1.48E-04,0.004
-1.48E-04,0.004
-1.48E-04,0
-1.48E-04,0.004
-1.48E-04,0.008
-1.48E-04,0
-1.48E-04,0
-1.48E-04,0
-1.48E-04,0
-1.48E-04,0
-1.48E-04,0.004
-1.48E-04,0
-1.48E-04,0.008
-1.48E-04,0
-1.48E-04,0.004
-1.47E-04,0
-1.47E-04,0
-1.47E-04,0.004
-1.47E-04,0.004
-1.47E-04,0.004
-1.47E-04,0.004
-1.47E-04,0
-1.47E-04,0
-1.47E-04,0.008
-1.47E-04,0.004
-1.47E-04,0.004
-1.47E-04,0
-1.47E-04,0.008
-1.47E-04,0
-1.47E-04,0.004
-1.47E-04,0
-1.47E-04,0.008
-1.47E-04,0
-1.47E-04,0.004
-1.47E-04,0
-1.47E-04,0.008
-1.47E-04,0.004
-1.47E-04,0
-1.47E-04,0
-1.47E-04,0.008
-1.46E-04,0
-1.46E-04,0
-1.46E-04,0
-1.46E-04,0.004
-1.46E-04,0
-1.46E-04,0.008
-1.46E-04,0
-1.46E-04,0.004
-1.46E-04,0
-1.46E-04,0.004
-1.46E-04,0
-1.46E-04,0.004
-1.46E-04,0
-1.46E-04,0.004
-1.46E-04,0
-1.46E-04,0.004
-1.46E-04,0
-1.46E-04,0
-1.46E-04,0
-1.46E-04,0
-1.46E-04,0.008
-1.46E-04,0.004
-1.46E-04,0.008
-1.46E-04,0
-1.46E-04,0
-1.45E-04,0
-1.45E-04,0
-1.45E-04,0.004
-1.45E-04,0
-1.45E-04,0.008
-1.45E-04,0.004
-1.45E-04,0
-1.45E-04,0.004
-1.45E-04,0.004
-1.45E-04,0.004
-1.45E-04,0.004
-1.45E-04,0
-1.45E-04,0
-1.45E-04,0.004
-1.45E-04,0
-1.45E-04,0.004
-1.45E-04,0.004
-1.45E-04,0.004
-1.45E-04,0
-1.45E-04,0.008
-1.45E-04,0
-1.45E-04,0
-1.45E-04,0
-1.45E-04,0.004
-1.45E-04,0.004
-1.44E-04,0.004
-1.44E-04,0
-1.44E-04,0.004
-1.44E-04,0.004
-1.44E-04,0
-1.44E-04,0
-1.44E-04,0
-1.44E-04,0
-1.44E-04,0
-1.44E-04,0
-1.44E-04,0
-1.44E-04,0.004
-1.44E-04,0.004
-1.44E-04,0.004
-1.44E-04,0
-1.44E-04,0
-1.44E-04,0
-1.44E-04,0
-1.44E-04,0
-1.44E-04,0
-1.44E-04,0.008
-1.44E-04,0.004
-1.44E-04,0.004
-1.44E-04,0.004
-1.44E-04,0.004
-1.43E-04,0.008
-1.43E-04,0.004
-1.43E-04,0.004
-1.43E-04,0
-1.43E-04,0
-1.43E-04,0.004
-1.43E-04,0
-1.43E-04,0.004
-1.43E-04,0
-1.43E-04,0.004
-1.43E-04,0.004
-1.43E-04,0.004
-1.43E-04,-0.004
-1.43E-04,0
-1.43E-04,0.004
-1.43E-04,0
-1.43E-04,0.008
-1.43E-04,0
-1.43E-04,0.008
-1.43E-04,0.008
-1.43E-04,0.008
-1.43E-04,0.004
-1.43E-04,0
-1.43E-04,0
-1.43E-04,0.004
-1.42E-04,0
-1.42E-04,0
-1.42E-04,0.008
-1.42E-04,0.004
-1.42E-04,0
-1.42E-04,0
-1.42E-04,0
-1.42E-04,0.004
-1.42E-04,0
-1.42E-04,0.004
-1.42E-04,0
-1.42E-04,0
-1.42E-04,0.004
-1.42E-04,0
-1.42E-04,0.008
-1.42E-04,0.004
-1.42E-04,0
-1.42E-04,-0.004
-1.42E-04,0
-1.42E-04,0
-1.42E-04,0.004
-1.42E-04,0.004
-1.42E-04,0.008
-1.42E-04,0
-1.42E-04,0.004
-1.41E-04,0.004
-1.41E-04,0
-1.41E-04,0.004
-1.41E-04,0
-1.41E-04,0
-1.41E-04,0.004
-1.41E-04,0.008
-1.41E-04,0
-1.41E-04,0
-1.41E-04,0
-1.41E-04,0
-1.41E-04,0
-1.41E-04,0
-1.41E-04,0.004
-1.41E-04,0.004
-1.41E-04,0.004
-1.41E-04,0.008
-1.41E-04,0.004
-1.41E-04,0
-1.41E-04,0
-1.41E-04,0
-1.41E-04,0
-1.41E-04,0
-1.41E-04,0.004
-1.41E-04,0.004
-1.40E-04,0
-1.40E-04,0
-1.40E-04,0.004
-1.40E-04,0
-1.40E-04,0
-1.40E-04,0.008
-1.40E-04,0.004
-1.40E-04,0
-1.40E-04,0.004
-1.40E-04,0
-1.40E-04,0
-1.40E-04,-0.004
-1.40E-04,0
-1.40E-04,0
-1.40E-04,0
-1.40E-04,0.008
-1.40E-04,0
-1.40E-04,0.004
-1.40E-04,0
-1.40E-04,0
-1.40E-04,0
-1.40E-04,0.004
-1.40E-04,0.008
-1.40E-04,0.004
-1.40E-04,0.004
-1.39E-04,0
-1.39E-04,0
-1.39E-04,0.004
-1.39E-04,0.008
-1.39E-04,0.004
-1.39E-04,0.004
-1.39E-04,0
-1.39E-04,0
-1.39E-04,0.004
-1.39E-04,0.004
-1.39E-04,0.004
-1.39E-04,0.004
-1.39E-04,0
-1.39E-04,0
-1.39E-04,0.004
-1.39E-04,0
-1.39E-04,0.004
-1.39E-04,0
-1.39E-04,0
-1.39E-04,0.004
-1.39E-04,0.008
-1.39E-04,0
-1.39E-04,0.004
-1.39E-04,0
-1.39E-04,0
-1.38E-04,0.004
-1.38E-04,0.004
-1.38E-04,0.004
-1.38E-04,0
-1.38E-04,0
-1.38E-04,0
-1.38E-04,0
-1.38E-04,0.008
-1.38E-04,0
-1.38E-04,0
-1.38E-04,0
-1.38E-04,0
-1.38E-04,0.004
-1.38E-04,0
-1.38E-04,0
-1.38E-04,0.004
-1.38E-04,0
-1.38E-04,0
-1.38E-04,0.004
-1.38E-04,0.004
-1.38E-04,0
-1.38E-04,0.008
-1.38E-04,0
-1.38E-04,0
-1.38E-04,0
-1.37E-04,0
-1.37E-04,0.004
-1.37E-04,0.004
-1.37E-04,0
-1.37E-04,0
-1.37E-04,0
-1.37E-04,0
-1.37E-04,0
-1.37E-04,0
-1.37E-04,0
-1.37E-04,0
-1.37E-04,0.004
-1.37E-04,0
-1.37E-04,0.004
-1.37E-04,0.008
-1.37E-04,0
-1.37E-04,0
-1.37E-04,0.004
-1.37E-04,0
-1.37E-04,0.008
-1.37E-04,0.004
-1.37E-04,0.008
-1.37E-04,0.004
-1.37E-04,0
-1.37E-04,0.004
-1.36E-04,0
-1.36E-04,0
-1.36E-04,0.008
-1.36E-04,0.004
-1.36E-04,0.004
-1.36E-04,0
-1.36E-04,0
-1.36E-04,0.004
-1.36E-04,0.004
-1.36E-04,0.008
-1.36E-04,0.004
-1.36E-04,0
-1.36E-04,0.004
-1.36E-04,0
-1.36E-04,0
-1.36E-04,0.004
-1.36E-04,0
-1.36E-04,0
-1.36E-04,0.004
-1.36E-04,0
-1.36E-04,0
-1.36E-04,0.008
-1.36E-04,0
-1.36E-04,0
-1.36E-04,-0.004
-1.35E-04,0
-1.35E-04,0
-1.35E-04,0.004
-1.35E-04,0.004
-1.35E-04,0
-1.35E-04,0.004
-1.35E-04,0
-1.35E-04,0.004
-1.35E-04,0.004
-1.35E-04,0
-1.35E-04,0.004
-1.35E-04,0.008
-1.35E-04,0
-1.35E-04,0
-1.35E-04,0
-1.35E-04,0
-1.35E-04,0
-1.35E-04,0
-1.35E-04,0.004
-1.35E-04,0
-1.35E-04,0.008
-1.35E-04,0.004
-1.35E-04,0.004
-1.35E-04,0
-1.35E-04,0
-1.34E-04,0
-1.34E-04,0
-1.34E-04,0
-1.34E-04,0
-1.34E-04,0.004
-1.34E-04,-0.004
-1.34E-04,0
-1.34E-04,0.004
-1.34E-04,0
-1.34E-04,0
-1.34E-04,0.004
-1.34E-04,0.004
-1.34E-04,0
-1.34E-04,0.004
-1.34E-04,0.004
-1.34E-04,0.004
-1.34E-04,0
-1.34E-04,0
-1.34E-04,0.004
-1.34E-04,0
-1.34E-04,0
-1.34E-04,0
-1.34E-04,0.004
-1.34E-04,0
-1.34E-04,0
-1.33E-04,0
-1.33E-04,0.004
-1.33E-04,0
-1.33E-04,0.008
-1.33E-04,0.004
-1.33E-04,0.004
-1.33E-04,0
-1.33E-04,0
-1.33E-04,0
-1.33E-04,0
-1.33E-04,0
-1.33E-04,0.004
-1.33E-04,0.004
-1.33E-04,0.004
-1.33E-04,0.004
-1.33E-04,0.004
-1.33E-04,0
-1.33E-04,0
-1.33E-04,0.004
-1.33E-04,0
-1.33E-04,0
-1.33E-04,0
-1.33E-04,0.004
-1.33E-04,0
-1.33E-04,0
-1.32E-04,0
-1.32E-04,0
-1.32E-04,0.004
-1.32E-04,0
-1.32E-04,0
-1.32E-04,0.004
-1.32E-04,0
-1.32E-04,0
-1.32E-04,0
-1.32E-04,0.004
-1.32E-04,0.008
-1.32E-04,0.004
-1.32E-04,0.004
-1.32E-04,0.004
-1.32E-04,0.004
-1.32E-04,0
-1.32E-04,0
-1.32E-04,0
-1.32E-04,0
-1.32E-04,0.004
-1.32E-04,0.004
-1.32E-04,0
-1.32E-04,0
-1.32E-04,0.004
-1.32E-04,0.004
-1.31E-04,0.008
-1.31E-04,0.004
-1.31E-04,0.004
-1.31E-04,0.008
-1.31E-04,0
-1.31E-04,0.004
-1.31E-04,0
-1.31E-04,0
-1.31E-04,0
-1.31E-04,0
-1.31E-04,0.004
-1.31E-04,0.004
-1.31E-04,0
-1.31E-04,0
-1.31E-04,0
-1.31E-04,0.008
-1.31E-04,0.004
-1.31E-04,0.004
-1.31E-04,0
-1.31E-04,0
-1.31E-04,0
-1.31E-04,0
-1.31E-04,0.004
-1.31E-04,0
-1.31E-04,0
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0.004
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0.004
-1.30E-04,0.004
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0.004
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0
-1.30E-04,0.004
-1.30E-04,0
-1.29E-04,0
-1.29E-04,0
-1.29E-04,0.008
-1.29E-04,0
-1.29E-04,0.004
-1.29E-04,0.004
-1.29E-04,0
-1.29E-04,0.004
-1.29E-04,0
-1.29E-04,0
-1.29E-04,0.004
-1.29E-04,0
-1.29E-04,0.004
-1.29E-04,0.008
-1.29E-04,0.004
-1.29E-04,0.004
-1.29E-04,0
-1.29E-04,0
-1.29E-04,0.008
-1.29E-04,0.004
-1.29E-04,0.004
-1.29E-04,0.008
-1.29E-04,0
-1.29E-04,0
-1.29E-04,0
-1.28E-04,0.008
-1.28E-04,0
-1.28E-04,0.004
-1.28E-04,0.004
-1.28E-04,0
-1.28E-04,0
-1.28E-04,0.004
-1.28E-04,0
-1.28E-04,0.004
-1.28E-04,0.004
-1.28E-04,0.004
-1.28E-04,0.008
-1.28E-04,0
-1.28E-04,0.004
-1.28E-04,0.004
-1.28E-04,0
-1.28E-04,0.004
-1.28E-04,0
-1.28E-04,0
-1.28E-04,0.004
-1.28E-04,0.008
-1.28E-04,0
-1.28E-04,0
-1.28E-04,0.004
-1.28E-04,0
-1.27E-04,0.008
-1.27E-04,0.008
-1.27E-04,0.004
-1.27E-04,0
-1.27E-04,0.004
-1.27E-04,0
-1.27E-04,0.004
-1.27E-04,0.004
-1.27E-04,0
-1.27E-04,0.008
-1.27E-04,0
-1.27E-04,0
-1.27E-04,0
-1.27E-04,0
-1.27E-04,0.004
-1.27E-04,0.008
-1.27E-04,0
-1.27E-04,0.004
-1.27E-04,0.004
-1.27E-04,0.004
-1.27E-04,0
-1.27E-04,0.004
-1.27E-04,0.008
-1.27E-04,0
-1.27E-04,0.008
-1.26E-04,0.004
-1.26E-04,0
-1.26E-04,0
-1.26E-04,0
-1.26E-04,0
-1.26E-04,0
-1.26E-04,0.004
-1.26E-04,0.004
-1.26E-04,0
-1.26E-04,0.008
-1.26E-04,0
-1.26E-04,0.004
-1.26E-04,0.004
-1.26E-04,0.004
-1.26E-04,0
-1.26E-04,0
-1.26E-04,0.004
-1.26E-04,0
-1.26E-04,0
-1.26E-04,0.008
-1.26E-04,0
-1.26E-04,0.004
-1.26E-04,0.004
-1.26E-04,0
-1.26E-04,0.004
-1.25E-04,0.004
-1.25E-04,0.004
-1.25E-04,0
-1.25E-04,0
-1.25E-04,0
-1.25E-04,0.004
-1.25E-04,0
-1.25E-04,0
-1.25E-04,0.004
-1.25E-04,0
-1.25E-04,0
-1.25E-04,0.004
-1.25E-04,0
-1.25E-04,0.004
-1.25E-04,0.004
-1.25E-04,0
-1.25E-04,0
-1.25E-04,0
-1.25E-04,0.004
-1.25E-04,0
-1.25E-04,0.004
-1.25E-04,0
-1.25E-04,0.004
-1.25E-04,0
-1.25E-04,0
-1.24E-04,0.004
-1.24E-04,0
-1.24E-04,0
-1.24E-04,0
-1.24E-04,0.004
-1.24E-04,0.004
-1.24E-04,0
-1.24E-04,0
-1.24E-04,0
-1.24E-04,0
-1.24E-04,0
-1.24E-04,0
-1.24E-04,0
-1.24E-04,0
-1.24E-04,0.004
-1.24E-04,0.008
-1.24E-04,0.004
-1.24E-04,0
-1.24E-04,0.004
-1.24E-04,0.004
-1.24E-04,0.004
-1.24E-04,0
-1.24E-04,0.004
-1.24E-04,0.008
-1.24E-04,0
-1.23E-04,0.004
-1.23E-04,0
-1.23E-04,0.004
-1.23E-04,0.004
-1.23E-04,0.004
-1.23E-04,0
-1.23E-04,0.004
-1.23E-04,0
-1.23E-04,0
-1.23E-04,0.004
-1.23E-04,0
-1.23E-04,0.004
-1.23E-04,0
-1.23E-04,0.004
-1.23E-04,0.004
-1.23E-04,0
-1.23E-04,0
-1.23E-04,0.004
-1.23E-04,0.004
-1.23E-04,0
-1.23E-04,0.004
-1.23E-04,0
-1.23E-04,0.004
-1.23E-04,0
-1.23E-04,0.004
-1.22E-04,0.008
-1.22E-04,0
-1.22E-04,0.004
-1.22E-04,0.004
-1.22E-04,0
-1.22E-04,0.004
-1.22E-04,0.004
-1.22E-04,0
-1.22E-04,0
-1.22E-04,0
-1.22E-04,0.004
-1.22E-04,0
-1.22E-04,0.004
-1.22E-04,0
-1.22E-04,0.004
-1.22E-04,0
-1.22E-04,0.004
-1.22E-04,-0.004
-1.22E-04,0
-1.22E-04,0
-1.22E-04,0
-1.22E-04,0.004
-1.22E-04,0.008
-1.22E-04,0
-1.22E-04,0.008
-1.21E-04,0.008
-1.21E-04,0
-1.21E-04,0.004
-1.21E-04,0
-1.21E-04,0.004
-1.21E-04,0.004
-1.21E-04,0.004
-1.21E-04,0
-1.21E-04,0.004
-1.21E-04,0.004
-1.21E-04,0.008
-1.21E-04,0.008
-1.21E-04,0.008
-1.21E-04,0.004
-1.21E-04,0.004
-1.21E-04,0
-1.21E-04,0
-1.21E-04,0
-1.21E-04,0
-1.21E-04,0
-1.21E-04,0
-1.21E-04,0.004
-1.21E-04,0.004
-1.21E-04,0
-1.21E-04,0.004
-1.20E-04,0.004
-1.20E-04,0.004
-1.20E-04,0.004
-1.20E-04,0.004
-1.20E-04,0
-1.20E-04,0
-1.20E-04,0
-1.20E-04,0.004
-1.20E-04,0.008
-1.20E-04,0.004
-1.20E-04,0.004
-1.20E-04,0.004
-1.20E-04,0.004
-1.20E-04,0.004
-1.20E-04,0
-1.20E-04,0
-1.20E-04,0
-1.20E-04,0.004
-1.20E-04,0
-1.20E-04,0.004
-1.20E-04,0
-1.20E-04,0.004
-1.20E-04,0
-1.20E-04,0
-1.20E-04,0.004
-1.19E-04,0
-1.19E-04,0.004
-1.19E-04,0.004
-1.19E-04,0.008
-1.19E-04,0.004
-1.19E-04,0.008
-1.19E-04,0.004
-1.19E-04,0
-1.19E-04,0
-1.19E-04,0
-1.19E-04,0.008
-1.19E-04,0
-1.19E-04,0
-1.19E-04,0.004
-1.19E-04,0
-1.19E-04,0.004
-1.19E-04,0
-1.19E-04,0.004
-1.19E-04,0
-1.19E-04,0.004
-1.19E-04,0
-1.19E-04,0
-1.19E-04,0
-1.19E-04,0
-1.19E-04,0.004
-1.18E-04,0.008
-1.18E-04,0.004
-1.18E-04,0.004
-1.18E-04,0
-1.18E-04,0
-1.18E-04,0
-1.18E-04,0
-1.18E-04,0
-1.18E-04,0.004
-1.18E-04,0.004
-1.18E-04,0
-1.18E-04,0.004
-1.18E-04,0
-1.18E-04,0.004
-1.18E-04,0.004
-1.18E-04,0
-1.18E-04,0.004
-1.18E-04,0.004
-1.18E-04,0
-1.18E-04,0.004
-1.18E-04,0.004
-1.18E-04,0.004
-1.18E-04,0.008
-1.18E-04,0.004
-1.18E-04,0
-1.17E-04,0
-1.17E-04,0.004
-1.17E-04,0
-1.17E-04,0.008
-1.17E-04,0.008
-1.17E-04,0.004
-1.17E-04,0.004
-1.17E-04,0.004
-1.17E-04,0
-1.17E-04,0
-1.17E-04,0
-1.17E-04,0.004
-1.17E-04,0.004
-1.17E-04,0
-1.17E-04,0
-1.17E-04,0.008
-1.17E-04,0.008
-1.17E-04,0.004
-1.17E-04,0
-1.17E-04,0
-1.17E-04,0.004
-1.17E-04,0
-1.17E-04,0.004
-1.17E-04,0.004
-1.17E-04,0
-1.16E-04,0
-1.16E-04,0
-1.16E-04,0.004
-1.16E-04,0
-1.16E-04,0.004
-1.16E-04,0
-1.16E-04,0.008
-1.16E-04,0.004
-1.16E-04,0
-1.16E-04,0
-1.16E-04,0.004
-1.16E-04,0.004
-1.16E-04,0.004
-1.16E-04,0
-1.16E-04,0.008
-1.16E-04,0
-1.16E-04,0.004
-1.16E-04,0
-1.16E-04,0
-1.16E-04,0.004
-1.16E-04,0.004
-1.16E-04,0.004
-1.16E-04,0.004
-1.16E-04,0
-1.16E-04,0.004
-1.15E-04,0
-1.15E-04,0
-1.15E-04,0.004
-1.15E-04,0.004
-1.15E-04,0
-1.15E-04,0.004
-1.15E-04,0
-1.15E-04,0
-1.15E-04,0
-1.15E-04,0.004
-1.15E-04,0
-1.15E-04,0
-1.15E-04,0.008
-1.15E-04,0.008
-1.15E-04,0.008
-1.15E-04,0.004
-1.15E-04,0
-1.15E-04,0.004
-1.15E-04,0
-1.15E-04,0.004
-1.15E-04,0.012
-1.15E-04,0
-1.15E-04,0.008
-1.15E-04,0.004
-1.15E-04,0.004
-1.14E-04,0
-1.14E-04,0.004
-1.14E-04,0
-1.14E-04,0.004
-1.14E-04,0
-1.14E-04,0
-1.14E-04,0.004
-1.14E-04,0.008
-1.14E-04,0
-1.14E-04,0
-1.14E-04,0.004
-1.14E-04,0
-1.14E-04,0.004
-1.14E-04,0.004
-1.14E-04,0.004
-1.14E-04,0
-1.14E-04,0
-1.14E-04,0.004
-1.14E-04,0.008
-1.14E-04,0.004
-1.14E-04,0
-1.14E-04,0
-1.14E-04,0
-1.14E-04,0.004
-1.14E-04,0.004
-1.13E-04,0
-1.13E-04,0.004
-1.13E-04,0.004
-1.13E-04,0
-1.13E-04,0
-1.13E-04,0
-1.13E-04,0
-1.13E-04,0.004
-1.13E-04,0
-1.13E-04,0.004
-1.13E-04,0.004
-1.13E-04,0.004
-1.13E-04,0.004
-1.13E-04,0.004
-1.13E-04,0.004
-1.13E-04,0
-1.13E-04,0
-1.13E-04,0.004
-1.13E-04,0.004
-1.13E-04,0
-1.13E-04,0
-1.13E-04,0.004
-1.13E-04,0.008
-1.13E-04,0.004
-1.13E-04,0.008
-1.12E-04,0.004
-1.12E-04,0.004
-1.12E-04,0.008
-1.12E-04,0.008
-1.12E-04,0.004
-1.12E-04,0.004
-1.12E-04,0.004
-1.12E-04,0
-1.12E-04,0
-1.12E-04,0
-1.12E-04,0.004
-1.12E-04,0
-1.12E-04,0
-1.12E-04,0
-1.12E-04,0
-1.12E-04,0.004
-1.12E-04,0.004
-1.12E-04,0.004
-1.12E-04,0.004
-1.12E-04,0
-1.12E-04,0.004
-1.12E-04,0.004
-1.12E-04,0.004
-1.12E-04,0
-1.12E-04,0.008
-1.11E-04,0.004
-1.11E-04,0
-1.11E-04,0.004
-1.11E-04,0
-1.11E-04,0
-1.11E-04,0.004
-1.11E-04,0.004
-1.11E-04,0.004
-1.11E-04,0.004
-1.11E-04,0
-1.11E-04,0
-1.11E-04,0
-1.11E-04,0.008
-1.11E-04,0.004
-1.11E-04,0.008
-1.11E-04,0.008
-1.11E-04,0.008
-1.11E-04,0
-1.11E-04,0
-1.11E-04,0
-1.11E-04,0
-1.11E-04,0.004
-1.11E-04,0.004
-1.11E-04,0.004
-1.11E-04,0
-1.10E-04,0
-1.10E-04,0.004
-1.10E-04,0
-1.10E-04,0.004
-1.10E-04,0
-1.10E-04,0
-1.10E-04,0.004
-1.10E-04,0.004
-1.10E-04,0
-1.10E-04,0
-1.10E-04,0.008
-1.10E-04,0
-1.10E-04,0.004
-1.10E-04,0
-1.10E-04,0.004
-1.10E-04,0.004
-1.10E-04,0.004
-1.10E-04,0
-1.10E-04,0.008
-1.10E-04,0.004
-1.10E-04,0
-1.10E-04,0.004
-1.10E-04,0
-1.10E-04,0.004
-1.10E-04,0.004
-1.09E-04,0.008
-1.09E-04,0
-1.09E-04,0
-1.09E-04,0
-1.09E-04,0
-1.09E-04,0
-1.09E-04,0
-1.09E-04,0
-1.09E-04,0
-1.09E-04,0
-1.09E-04,0.004
-1.09E-04,0.004
-1.09E-04,0.004
-1.09E-04,0.008
-1.09E-04,0
-1.09E-04,0.004
-1.09E-04,0.004
-1.09E-04,0
-1.09E-04,0
-1.09E-04,0
-1.09E-04,0.008
-1.09E-04,0.004
-1.09E-04,0.004
-1.09E-04,0
-1.09E-04,0
-1.08E-04,0
-1.08E-04,0
-1.08E-04,0
-1.08E-04,0.004
-1.08E-04,0
-1.08E-04,0.008
-1.08E-04,0.004
-1.08E-04,0.004
-1.08E-04,0
-1.08E-04,0.004
-1.08E-04,0
-1.08E-04,0
-1.08E-04,0.008
-1.08E-04,0
-1.08E-04,0
-1.08E-04,0
-1.08E-04,0
-1.08E-04,0.004
-1.08E-04,0
-1.08E-04,0
-1.08E-04,0.004
-1.08E-04,0.004
-1.08E-04,0.004
-1.08E-04,0.004
-1.08E-04,0.004
-1.07E-04,0.004
-1.07E-04,0.004
-1.07E-04,0
-1.07E-04,0
-1.07E-04,0.004
-1.07E-04,0.004
-1.07E-04,0.004
-1.07E-04,0.008
-1.07E-04,0
-1.07E-04,0.004
-1.07E-04,0.004
-1.07E-04,0
-1.07E-04,0
-1.07E-04,0.004
-1.07E-04,0.004
-1.07E-04,0.008
-1.07E-04,0.004
-1.07E-04,0
-1.07E-04,0
-1.07E-04,0
-1.07E-04,0
-1.07E-04,0.004
-1.07E-04,0.004
-1.07E-04,0.004
-1.07E-04,0.008
-1.06E-04,0.004
-1.06E-04,0.004
-1.06E-04,0
-1.06E-04,0
-1.06E-04,0.004
-1.06E-04,0.004
-1.06E-04,0.004
-1.06E-04,0.004
-1.06E-04,0
-1.06E-04,0
-1.06E-04,0.004
-1.06E-04,0.004
-1.06E-04,0
-1.06E-04,0.004
-1.06E-04,0
-1.06E-04,0
-1.06E-04,0
-1.06E-04,0
-1.06E-04,0
-1.06E-04,0.004
-1.06E-04,0
-1.06E-04,0
-1.06E-04,0
-1.06E-04,0.004
-1.06E-04,0.004
-1.05E-04,0
-1.05E-04,0.004
-1.05E-04,0
-1.05E-04,0.004
-1.05E-04,0.004
-1.05E-04,0
-1.05E-04,0
-1.05E-04,0.004
-1.05E-04,0
-1.05E-04,0.004
-1.05E-04,0
-1.05E-04,0
-1.05E-04,0
-1.05E-04,0
-1.05E-04,0
-1.05E-04,0
-1.05E-04,0.004
-1.05E-04,0.004
-1.05E-04,0
-1.05E-04,0
-1.05E-04,0
-1.05E-04,0.004
-1.05E-04,0.004
-1.05E-04,0.008
-1.05E-04,0
-1.04E-04,0
-1.04E-04,0.008
-1.04E-04,0.004
-1.04E-04,0
-1.04E-04,0.004
-1.04E-04,0.004
-1.04E-04,0.004
-1.04E-04,0
-1.04E-04,0
-1.04E-04,0.004
-1.04E-04,0.004
-1.04E-04,0.008
-1.04E-04,0.004
-1.04E-04,0.004
-1.04E-04,0.004
-1.04E-04,0.004
-1.04E-04,0
-1.04E-04,0
-1.04E-04,0
-1.04E-04,0.004
-1.04E-04,0.004
-1.04E-04,0.008
-1.04E-04,0
-1.04E-04,0
-1.04E-04,0
-1.03E-04,0.004
-1.03E-04,0.004
-1.03E-04,0.008
-1.03E-04,0.004
-1.03E-04,0
-1.03E-04,0.004
-1.03E-04,0
-1.03E-04,0.004
-1.03E-04,0.008
-1.03E-04,0
-1.03E-04,0.008
-1.03E-04,0
-1.03E-04,0.004
-1.03E-04,0.004
-1.03E-04,0.004
-1.03E-04,0
-1.03E-04,0.008
-1.03E-04,0
-1.03E-04,0.004
-1.03E-04,0.008
-1.03E-04,0.004
-1.03E-04,0
-1.03E-04,0
-1.03E-04,0.008
-1.03E-04,0
-1.02E-04,0
-1.02E-04,0.004
-1.02E-04,0
-1.02E-04,0.004
-1.02E-04,0
-1.02E-04,0
-1.02E-04,0
-1.02E-04,0
-1.02E-04,0.004
-1.02E-04,0.008
-1.02E-04,0
-1.02E-04,0
-1.02E-04,0
-1.02E-04,0
-1.02E-04,0
-1.02E-04,0
-1.02E-04,0.004
-1.02E-04,0
-1.02E-04,0
-1.02E-04,0
-1.02E-04,0.008
-1.02E-04,0.004
-1.02E-04,0
-1.02E-04,0
-1.02E-04,0.004
-1.01E-04,0.004
-1.01E-04,0
-1.01E-04,0
-1.01E-04,0
-1.01E-04,0
-1.01E-04,0
-1.01E-04,0.004
-1.01E-04,0.004
-1.01E-04,0
-1.01E-04,0.004
-1.01E-04,0
-1.01E-04,0.004
-1.01E-04,0
-1.01E-04,0
-1.01E-04,0.008
-1.01E-04,0.004
-1.01E-04,0
-1.01E-04,0.004
-1.01E-04,0
-1.01E-04,0
-1.01E-04,0
-1.01E-04,0.004
-1.01E-04,0.004
-1.01E-04,0.004
-1.01E-04,0.004
-1.00E-04,0
-1.00E-04,0.004
-1.00E-04,0
-1.00E-04,0.004
-1.00E-04,0
-1.00E-04,0
-1.00E-04,0
-1.00E-04,0
-1.00E-04,0.008
-1.00E-04,0.004
-1.00E-04,0
-1.00E-04,0.004
-1.00E-04,0.008
-1.00E-04,0.004
-9.99E-05,0
-9.99E-05,0
-9.98E-05,0
-9.98E-05,0.008
-9.98E-05,0
-9.97E-05,0.004
-9.97E-05,0.008
-9.96E-05,0
-9.96E-05,0.004
-9.96E-05,0.004
-9.95E-05,0.004
-9.95E-05,0.004
-9.94E-05,0
-9.94E-05,0
-9.94E-05,0.008
-9.93E-05,0.004
-9.93E-05,0
-9.92E-05,0.004
-9.92E-05,0.004
-9.92E-05,0
-9.91E-05,0.004
-9.91E-05,0
-9.90E-05,0
-9.90E-05,0.004
-9.90E-05,0.004
-9.89E-05,0
-9.89E-05,0
-9.88E-05,0
-9.88E-05,0.004
-9.88E-05,0
-9.87E-05,0.004
-9.87E-05,0
-9.86E-05,0.008
-9.86E-05,0
-9.86E-05,0.004
-9.85E-05,0
-9.85E-05,0
-9.84E-05,0.008
